EmpID	Name Prefix	First Name	Middle Initial	Last Name	Gender	E Mail	Father's Name	Mother's Name	Mother's Maiden Name	Date of Birth																
996307	Dr.	Earl	B	Foy	M	earl.foy@aol.com	Carrol Foy	Christopher Foy	Mooney	8/13/1991																
326436	Mr.	Keneth	F	Alston	M	keneth.alston@gmail.com	Fausto Alston	Velva Alston	Mccrary	5/26/1958																
412382	Ms.	Lillie	L	Matlock	F	lillie.matlock@hotmail.com	Robt Matlock	Luciana Matlock	Beard	8/18/1985																
536653	Ms.	Ashton	N	Spring	F	ashton.spring@yahoo.com	Forest Spring	Sunshine Spring	Chavis	8/29/1989																
961962	Ms.	Oma	G	Horsley	F	oma.horsley@gmail.com	Milo Horsley	Valencia Horsley	Moss	10/8/1980																
347222	Ms.	Concetta	K	Mickens	F	concetta.mickens@bellsouth.net	Chang Mickens	Kerrie Mickens	Moen	6/1/1981																
818991	Mr.	Cary	R	Mcmullen	M	cary.mcmullen@yahoo.com	Heath Mcmullen	Kasie Mcmullen	Urban	2/28/1992																
798815	Hon.	Bradley	T	Neuman	M	bradley.neuman@aol.com	Clyde Neuman	Allyson Neuman	Greiner	9/19/1957																
396181	Mrs.	Maryam	F	Vandiver	F	maryam.vandiver@exxonmobil.com	Abdul Vandiver	Ladonna Vandiver	Schaefer	4/8/1968																
715790	Mr.	Emmett	C	Shaver	M	emmett.shaver@walmart.com	Marvin Shaver	Mittie Shaver	Britton	5/25/1966																
366282	Mrs.	Roslyn	G	Leahy	F	roslyn.leahy@exxonmobil.com	Rick Leahy	Kayleigh Leahy	Philips	9/24/1993																
420178	Hon.	Melita	I	Huntley	F	melita.huntley@outlook.com	Leland Huntley	Alina Huntley	Cordero	6/7/1994																
742376	Mrs.	Isobel	M	Bruner	F	isobel.bruner@yahoo.com	Harris Bruner	Juliette Bruner	Mahaffey	3/2/1995																
490788	Ms.	Verena	K	Jung	F	verena.jung@gmail.com	Felix Jung	Talisha Jung	Easterling	12/25/1970																
600534	Prof.	Tommy	J	Falls	M	tommy.falls@gmail.com	Lindsey Falls	Arlinda Falls	Yost	6/29/1963																
373020	Ms.	Renetta	H	Warner	F	renetta.warner@ibm.com	Philip Warner	Layla Warner	Gaylord	1/22/1975																
917053	Mr.	Alvaro	H	Butterfield	M	alvaro.butterfield@gmail.com	Valentin Butterfield	Ofelia Butterfield	Vaught	1/22/1991																
978259	Ms.	Evonne	K	Paredes	F	evonne.paredes@exxonmobil.com	Corey Paredes	Khalilah Paredes	Waldron	3/23/1985																
770283	Mrs.	Corrine	G	Westbrook	F	corrine.westbrook@gmail.com	Mohammed Westbrook	Gema Westbrook	Picard	10/8/1967																
522846	Mrs.	Xiomara	X	Belt	F	xiomara.belt@gmail.com	Gavin Belt	Hilda Belt	Hare	10/28/1989																
490361	Mr.	Cordell	Q	Meeks	M	cordell.meeks@exxonmobil.com	Orlando Meeks	Danette Meeks	Andrus	6/23/1988																
634421	Hon.	Deirdre	Y	Partin	F	deirdre.partin@gmail.com	Rogelio Partin	Tandy Partin	Escobar	1/11/1990																
673541	Dr.	Gonzalo	F	Hodgson	M	gonzalo.hodgson@aol.com	George Hodgson	Marlena Hodgson	Samson	8/31/1990																
864503	Hon.	Glinda	W	Guest	F	glinda.guest@gmail.com	Harris Guest	Yang Guest	Werner	8/28/1973																
422206	Mr.	Guadalupe	Q	Shepard	M	guadalupe.shepard@gmail.com	Lloyd Shepard	Renata Shepard	Groves	6/12/1986																
857332	Mr.	Joe	L	Winn	M	joe.winn@hotmail.com	Jamaal Winn	Elke Winn	Alston	9/1/1976																
171693	Drs.	Ilda	G	Gagne	F	ilda.gagne@gmail.com	Tony Gagne	Janette Gagne	Fawcett	7/17/1992																
313842	Mr.	Marcos	G	Haugen	M	marcos.haugen@ibm.com	Homer Haugen	Margeret Haugen	Bobbitt	7/18/1959																
465030	Ms.	Winnifred	C	Crook	F	winnifred.crook@shaw.ca	Jeremy Crook	Rene Crook	Ferraro	12/28/1969																
445222	Mr.	Raymond	K	Pridgen	M	raymond.pridgen@aol.com	Markus Pridgen	Tanna Pridgen	Calhoun	3/29/1966																
703376	Ms.	Latrice	N	Wetzel	F	latrice.wetzel@gmail.com	Art Wetzel	Gabriela Wetzel	Condon	6/22/1968																
166058	Dr.	Walton	A	Settles	M	walton.settles@gmail.com	Lyman Settles	Tereasa Settles	Jolley	1/26/1981																
344365	Mr.	Chauncey	H	Sparks	M	chauncey.sparks@yahoo.com	Jamel Sparks	Lourdes Sparks	Battles	8/3/1968																
943721	Mr.	Gavin	V	Oneal	M	gavin.oneal@yahoo.com	Jermaine Oneal	Dreama Oneal	Berlin	3/18/1990																
798377	Dr.	Ira	R	Tomlin	M	ira.tomlin@aol.com	Frankie Tomlin	Lucienne Tomlin	Shively	9/23/1967																
665127	Mr.	Tyree	N	Delgadillo	M	tyree.delgadillo@shaw.ca	Denis Delgadillo	Minerva Delgadillo	Laughlin	12/31/1974																
272721	Mr.	Leopoldo	A	Darden	M	leopoldo.darden@gmail.com	Logan Darden	Lucille Darden	Jaynes	9/27/1958																
659738	Mr.	Abraham	Y	Dunaway	M	abraham.dunaway@yahoo.com	Alec Dunaway	Sara Dunaway	Harden	12/11/1992																
702625	Ms.	September	O	Jordan	F	september.jordan@yahoo.com	Theron Jordan	Adele Jordan	Mead	5/3/1996																
462146	Dr.	Tobias	O	Booth	M	tobias.booth@bellsouth.net	Elton Booth	Stefani Booth	Dickson	8/16/1995																
796810	Ms.	Sherilyn	D	Aleman	F	sherilyn.aleman@gmail.com	Zackary Aleman	Anastasia Aleman	Fennell	5/24/1961																
453137	Ms.	Francis	G	Luckett	F	francis.luckett@gmail.com	Odell Luckett	Modesta Luckett	Haro	2/23/1968																
114310	Ms.	Glynis	E	Paul	F	glynis.paul@apple.com	Elbert Paul	Bee Paul	Clem	8/19/1958																
740330	Mrs.	Lashandra	K	Callaway	F	lashandra.callaway@outlook.com	Otha Callaway	Lucie Callaway	Klein	6/8/1961																
200325	Mr.	Johnie	U	Marks	M	johnie.marks@hotmail.com	Rodrigo Marks	Senaida Marks	Hendricks	7/1/1983																
861734	Mr.	Jon	V	Wilson	M	jon.wilson@hotmail.com	Trevor Wilson	Zelda Wilson	Roman	5/2/1978																
586654	Mrs.	Herlinda	X	Worden	F	herlinda.worden@yahoo.com	Lindsay Worden	Iona Worden	Dyson	7/15/1988																
673342	Mr.	Cliff	F	Omalley	M	cliff.omalley@yahoo.com	David Omalley	Kiley Omalley	Brink	5/29/1986																
128935	Ms.	Chris	Q	Farrow	F	chris.farrow@gmail.com	Paul Farrow	Malka Farrow	Mccune	7/12/1959																
337405	Mr.	Jed	T	Ligon	M	jed.ligon@charter.net	Zack Ligon	Reba Ligon	Mcmahon	6/13/1979																
152914	Mr.	Bennett	Y	Nixon	M	bennett.nixon@hotmail.com	Horace Nixon	Bobbye Nixon	Bowie	5/14/1962																
216967	Mr.	Korey	S	Painter	M	korey.painter@gmail.com	Carlton Painter	Brianna Painter	Miranda	10/7/1970																
770846	Ms.	Paulita	P	Sweeney	F	paulita.sweeney@msn.com	Ivory Sweeney	Cornelia Sweeney	Rhoden	11/9/1965																
815534	Mr.	Lucio	A	Barber	M	lucio.barber@verizon.net	Buck Barber	Lashon Barber	Shanks	4/1/1996																
618048	Mrs.	Jeremy	B	Vernon	F	jeremy.vernon@gmail.com	Heriberto Vernon	Ira Vernon	Sherrill	1/12/1986																
456328	Mrs.	Luz	Z	Sams	F	luz.sams@shell.com	Dalton Sams	Georgeanna Sams	Seidel	3/29/1971																
704021	Mr.	Dallas	I	Copley	M	dallas.copley@yahoo.co.in	Jarod Copley	Breanne Copley	Parra	5/30/1967																
173346	Prof.	Sung	K	Muncy	M	sung.muncy@aol.com	Floyd Muncy	Jo Muncy	Muse	11/24/1985																
850385	Ms.	Launa	K	Mayer	F	launa.mayer@cox.net	Glenn Mayer	Fe Mayer	Platt	10/13/1985																
619779	Mr.	Virgilio	S	Hatch	M	virgilio.hatch@yahoo.co.uk	Derrick Hatch	Jannet Hatch	Blake	9/14/1986																
521177	Mr.	Ryan	V	Cleary	M	ryan.cleary@shaw.ca	Ricky Cleary	Effie Cleary	Holcomb	1/20/1993																
910461	Drs.	Elvia	T	Albrecht	F	elvia.albrecht@gmail.com	Blair Albrecht	Callie Albrecht	Mccurry	5/16/1974																
962174	Dr.	Reed	X	Duncan	M	reed.duncan@verizon.net	Jerrold Duncan	Isela Duncan	Eaton	7/26/1961																
648346	Prof.	Nigel	Q	Usher	M	nigel.usher@yahoo.com	Ike Usher	Ana Usher	Nix	9/2/1977																
454793	Mrs.	Quyen	F	Lau	F	quyen.lau@btinternet.com	Leroy Lau	Misty Lau	Marks	3/21/1960																
385006	Prof.	Gerardo	R	Upton	M	gerardo.upton@bellsouth.net	Zane Upton	Christen Upton	Blevins	1/10/1959																
490144	Mrs.	Arlette	O	Broyles	F	arlette.broyles@sbcglobal.net	Greg Broyles	Carrie Broyles	Hildreth	7/11/1967																
431839	Mr.	Andrew	Y	Stahl	M	andrew.stahl@sbcglobal.net	Stanley Stahl	Alishia Stahl	Harrison	9/22/1963																
890988	Mr.	Deon	S	Brackett	M	deon.brackett@gmail.com	Fausto Brackett	Judie Brackett	Odom	3/14/1967																
827505	Dr.	Wilton	Z	Alicea	M	wilton.alicea@hotmail.com	Cedric Alicea	Philomena Alicea	Gilbert	1/21/1967																
353838	Ms.	Grayce	F	Grayson	F	grayce.grayson@hotmail.com	Malcolm Grayson	Ayesha Grayson	Montoya	8/2/1975																
156077	Mr.	Kirby	K	Christian	M	kirby.christian@hotmail.com	Roosevelt Christian	Madeleine Christian	Nutt	1/21/1965																
438976	Mrs.	Rosalyn	G	Marks	F	rosalyn.marks@shell.com	Craig Marks	Phebe Marks	Hutton	11/11/1961																
910320	Mr.	Freddy	A	Matos	M	freddy.matos@yahoo.com	Kelvin Matos	Raymonde Matos	Link	1/22/1958																
591722	Mrs.	Breann	O	Smart	F	breann.smart@shaw.ca	Hollis Smart	Laverna Smart	Linville	11/25/1972																
872330	Prof.	Eli	J	Jackson	M	eli.jackson@hotmail.co.uk	Woodrow Jackson	Charlott Jackson	Kirby	12/24/1982																
444949	Ms.	Almeta	S	Damron	F	almeta.damron@aol.com	Lester Damron	Neda Damron	Worsham	1/4/1995																
872654	Mr.	Dane	T	Meeks	M	dane.meeks@gmail.com	Gerardo Meeks	Adriana Meeks	Felix	6/12/1960																
986185	Drs.	Katelyn	E	Matthews	F	katelyn.matthews@gmail.com	Vernon Matthews	Cinda Matthews	Savoy	5/6/1981																
844541	Drs.	Fairy	G	Boyce	F	fairy.boyce@yahoo.com	Berry Boyce	Gayla Boyce	Finnegan	6/9/1980																
839298	Ms.	Latoya	A	Dunning	F	latoya.dunning@comcast.net	Chadwick Dunning	Mariette Dunning	Gilman	1/4/1967																
756664	Dr.	Tomas	I	Weston	M	tomas.weston@gmail.com	Mason Weston	Martina Weston	Lyman	1/5/1974																
132984	Ms.	Bridget	F	Vo	F	bridget.vo@msn.com	Danilo Vo	Fran Vo	Ulmer	1/19/1960																
118770	Dr.	Jonathon	B	Seitz	M	jonathon.seitz@gmail.com	Horace Seitz	Shela Seitz	Guzman	6/16/1979																
650507	Mrs.	Corazon	B	Helms	F	corazon.helms@aol.com	Edmundo Helms	Sunni Helms	Durden	2/9/1959																
643566	Dr.	Daren	W	Labonte	M	daren.labonte@comcast.net	Willis Labonte	Denyse Labonte	Kingsbury	5/30/1989																
955134	Ms.	Willia	W	Vidal	F	willia.vidal@gmail.com	Harris Vidal	Tabatha Vidal	Sayre	10/29/1980																
870420	Ms.	Kiana	M	Wyatt	F	kiana.wyatt@hotmail.com	Patricia Wyatt	Trista Wyatt	Mull	9/6/1963																
519038	Mr.	Dwight	B	Gist	M	dwight.gist@yahoo.com	Alden Gist	Shirleen Gist	Ouellette	1/29/1980																
223085	Ms.	Lesa	L	Lea	F	lesa.lea@hotmail.com	Lloyd Lea	Casimira Lea	Devlin	9/3/1968																
439016	Dr.	Franklin	M	Rutter	M	franklin.rutter@gmail.com	Abel Rutter	Kimberlie Rutter	Cassell	10/19/1974																
862565	Mr.	Hilario	T	Mattos	M	hilario.mattos@yahoo.ca	Malik Mattos	Brittani Mattos	Pride	11/3/1975																
989000	Mr.	Lyndon	F	Cummins	M	lyndon.cummins@gmail.com	Omar Cummins	Krishna Cummins	Underhill	9/16/1985																
362896	Mrs.	Kristal	K	Rousseau	F	kristal.rousseau@yahoo.com	Buck Rousseau	Estela Rousseau	Prichard	8/17/1981																
926049	Hon.	Merri	R	Foy	F	merri.foy@hotmail.com	Vicente Foy	Lashaunda Foy	Barker	10/3/1985																
459843	Mr.	Sean	G	Dumont	M	sean.dumont@aol.com	Bill Dumont	Cristi Dumont	Hoy	4/24/1981																
133146	Mr.	Darren	L	Doolittle	M	darren.doolittle@ntlworld.com	Jayson Doolittle	Dottie Doolittle	Rinaldi	3/31/1976																
455850	Mr.	Hugh	S	Sheldon	M	hugh.sheldon@comcast.net	Dusty Sheldon	Rene Sheldon	Baugh	7/10/1991																
293239	Ms.	Gearldine	X	Hooper	F	gearldine.hooper@verizon.net	Les Hooper	Awilda Hooper	Bertram	10/6/1994																
975677	Mrs.	Emily	C	Stiltner	F	emily.stiltner@gmail.com	Gregorio Stiltner	Imogene Stiltner	Hong	8/1/1965																
288987	Mrs.	Alesha	M	Storey	F	alesha.storey@bellsouth.net	Bill Storey	Lucille Storey	Kyle	11/29/1976																
433857	Mrs.	Magan	A	Baez	F	magan.baez@aol.com	Young Baez	Dannielle Baez	Vanwinkle	6/14/1991																
133740	Ms.	Ara	A	Sargent	F	ara.sargent@gmail.com	Quinton Sargent	Bea Sargent	Marcus	8/15/1978																
575051	Ms.	Marvel	A	Bunn	F	marvel.bunn@yahoo.com	Doug Bunn	Irma Bunn	Esquivel	9/8/1992																
794901	Mr.	Leopoldo	G	Lorenzo	M	leopoldo.lorenzo@msn.com	Humberto Lorenzo	Eddie Lorenzo	Alonzo	6/4/1979																
337337	Mrs.	Kacey	K	Ojeda	F	kacey.ojeda@exxonmobil.com	Elisha Ojeda	Ngan Ojeda	Block	11/8/1984																
826295	Mrs.	Janell	H	Mcalister	F	janell.mcalister@gmail.com	Conrad Mcalister	Sook Mcalister	Moyer	4/30/1968																
177290	Ms.	Julianne	M	Stratton	F	julianne.stratton@hotmail.com	Marquis Stratton	Merissa Stratton	Lantz	11/10/1990																
726248	Drs.	Refugia	J	Greathouse	F	refugia.greathouse@cox.net	Sylvester Greathouse	Retha Greathouse	Sorenson	6/30/1961																
995771	Drs.	Ming	S	Steffen	F	ming.steffen@aol.com	Jayson Steffen	Hermina Steffen	Gooch	1/18/1966																
382461	Mr.	Quintin	P	Gerard	M	quintin.gerard@rediffmail.com	Luther Gerard	Evelynn Gerard	Alcorn	8/19/1990																
692171	Hon.	Marquis	D	Yoon	M	marquis.yoon@yahoo.com	Tyree Yoon	Ryan Yoon	Dietz	11/23/1966																
964808	Mr.	Dominick	B	Isaacson	M	dominick.isaacson@gmail.com	Shon Isaacson	Fidelia Isaacson	Ponder	4/10/1984																
486036	Hon.	Kendra	D	Hamlin	F	kendra.hamlin@exxonmobil.com	Josue Hamlin	Helaine Hamlin	Cardwell	9/1/1978																
627160	Mr.	Thaddeus	X	Addison	M	thaddeus.addison@verizon.net	Barry Addison	Ariana Addison	Ramsey	7/25/1970																
478255	Hon.	Robbie	I	Petrie	M	robbie.petrie@aol.com	Vince Petrie	Ellyn Petrie	Monk	8/30/1986																
268232	Mr.	Mitchel	D	Mcfarland	M	mitchel.mcfarland@msn.com	Chung Mcfarland	Dona Mcfarland	Brunner	12/23/1977																
590738	Hon.	Lashell	A	Kersey	F	lashell.kersey@ibm.com	Desmond Kersey	Reynalda Kersey	Kidd	4/6/1979																
268130	Mrs.	Asha	A	Looney	F	asha.looney@yahoo.com	Ross Looney	Rufina Looney	Jeter	10/17/1984																
134554	Mr.	Chester	E	Calkins	M	chester.calkins@aol.com	Marcus Calkins	Branda Calkins	Bassett	9/22/1960																
450593	Ms.	Pasty	M	Mansfield	F	pasty.mansfield@aol.com	Jae Mansfield	Bertha Mansfield	Lindgren	3/22/1995																
145436	Mrs.	Marlyn	R	Nunley	F	marlyn.nunley@gmail.com	Jasper Nunley	Sheryl Nunley	Hong	9/19/1973																
632032	Mr.	Lewis	J	Haines	M	lewis.haines@gmail.com	Linwood Haines	Elinor Haines	Oden	5/1/1969																
403311	Mrs.	Lang	O	Christmas	F	lang.christmas@yahoo.com	Numbers Christmas	Sanora Christmas	Marra	9/2/1975																
229609	Prof.	Refugio	K	Grissom	M	refugio.grissom@bp.com	Santos Grissom	Lolita Grissom	Gable	9/10/1957																
163638	Ms.	Ryan	V	Finch	F	ryan.finch@gmail.com	Cory Finch	Samuel Finch	Yocum	10/10/1958																
956114	Mrs.	Leota	I	Richards	F	leota.richards@walmart.com	Gonzalo Richards	Margarita Richards	Scully	10/31/1972																
294996	Mrs.	Saran	P	Osteen	F	saran.osteen@hotmail.co.uk	Neville Osteen	Vinnie Osteen	Fellows	10/6/1962																
851647	Drs.	Bebe	R	Archibald	F	bebe.archibald@gmail.com	Hugo Archibald	Christeen Archibald	Pannell	6/10/1987																
295139	Prof.	Alfonso	C	Barba	M	alfonso.barba@yahoo.com	Alan Barba	Marisol Barba	Perea	7/6/1980																
124330	Mr.	Noble	S	Salcedo	M	noble.salcedo@msn.com	Les Salcedo	Marcene Salcedo	Poland	3/27/1981																
768865	Hon.	Jonah	G	Broussard	M	jonah.broussard@gmail.com	Wilmer Broussard	Kazuko Broussard	Langer	4/26/1990																
383382	Mr.	Mohammad	M	Reardon	M	mohammad.reardon@gmail.com	Renato Reardon	Rosanna Reardon	Coon	8/25/1958																
839905	Mr.	Palmer	Q	Nobles	M	palmer.nobles@yahoo.com	Joseph Nobles	Jenae Nobles	Guzman	12/9/1958																
403443	Hon.	Kraig	K	Lindley	M	kraig.lindley@hotmail.com	Wilbert Lindley	Carola Lindley	Stearns	3/19/1976																
635735	Ms.	Cathryn	F	Durham	F	cathryn.durham@shell.com	Antwan Durham	Larae Durham	Loper	5/2/1971																
670140	Mr.	Marvin	T	Comer	M	marvin.comer@gmail.com	Sherman Comer	Brandi Comer	Samuel	11/3/1984																
539745	Dr.	Joel	L	Mckenzie	M	joel.mckenzie@msn.com	Santiago Mckenzie	Ellis Mckenzie	Guerrero	4/29/1980																
734697	Mrs.	Rosalinda	H	Buffington	F	rosalinda.buffington@btinternet.com	Clint Buffington	Enedina Buffington	Toro	8/21/1993																
682989	Mr.	Daryl	C	Stoll	M	daryl.stoll@gmail.com	Modesto Stoll	Jetta Stoll	Blanks	10/27/1994																
294222	Mrs.	Mitsue	X	Cornelius	F	mitsue.cornelius@bellsouth.net	Eusebio Cornelius	Lean Cornelius	Oreilly	8/25/1970																
814417	Mrs.	Susan	G	Couch	F	susan.couch@earthlink.net	Otis Couch	Jill Couch	Thorn	11/25/1965																
914370	Mr.	Milton	N	Seale	M	milton.seale@gmail.com	Darnell Seale	Ariane Seale	Tanaka	3/3/1987																
910679	Mrs.	Jana	R	Sizemore	F	jana.sizemore@yahoo.com	Gale Sizemore	Bella Sizemore	Roach	7/1/1994																
199911	Mr.	Harry	K	Hong	M	harry.hong@exxonmobil.com	Rufus Hong	Herlinda Hong	Huerta	2/2/1982																
442187	Prof.	Elisha	H	Guzman	M	elisha.guzman@hotmail.com	Edmundo Guzman	Kerry Guzman	Hudgens	3/4/1964																
663220	Ms.	Keith	A	Boynton	F	keith.boynton@msn.com	Vern Boynton	Antoinette Boynton	Chapin	9/1/1964																
656534	Drs.	Lakeshia	S	Singletary	F	lakeshia.singletary@aol.com	Harry Singletary	Kristina Singletary	Harlan	2/24/1963																
651799	Mrs.	Charlette	B	Osgood	F	charlette.osgood@yahoo.com	Darryl Osgood	Karyn Osgood	Bright	3/24/1993																
240385	Hon.	Everette	Z	Gaddy	M	everette.gaddy@outlook.com	Rosario Gaddy	Yasmin Gaddy	Card	7/19/1975																
695928	Mr.	Jefferson	Y	Epstein	M	jefferson.epstein@gmail.com	Riley Epstein	Myrta Epstein	Gamboa	9/15/1968																
720955	Mr.	Tod	V	Binkley	M	tod.binkley@verizon.net	Gus Binkley	Delora Binkley	Schubert	2/15/1972																
193128	Mrs.	Page	H	Blaylock	F	page.blaylock@hotmail.com	Miquel Blaylock	Nella Blaylock	Thibodeau	8/9/1983																
857067	Mr.	Randy	B	Orth	M	randy.orth@hotmail.com	Noble Orth	Sabina Orth	Simone	10/18/1971																
457208	Ms.	Andre	Y	Redd	F	andre.redd@sbcglobal.net	Austin Redd	Joye Redd	Sibley	2/17/1979																
380906	Prof.	Al	M	Mears	M	al.mears@gmail.com	Jorge Mears	Lynell Mears	Dailey	12/10/1995																
159671	Hon.	Gil	P	Rayford	M	gil.rayford@gmail.com	Bryant Rayford	Andria Rayford	Badillo	9/23/1957																
784910	Dr.	Javier	P	Whitt	M	javier.whitt@gmail.com	Rodger Whitt	Dierdre Whitt	Jarvis	7/6/1993																
524590	Mrs.	Laquanda	E	Call	F	laquanda.call@yahoo.com	Alfredo Call	Annamaria Call	Lafferty	7/10/1971																
848248	Mr.	Dexter	M	Banda	M	dexter.banda@aol.com	Cornell Banda	Kizzie Banda	Marx	9/29/1970																
526962	Mrs.	Theresa	O	Folk	F	theresa.folk@gmail.com	Markus Folk	Deirdre Folk	Gagnon	7/26/1964																
819541	Ms.	Tiffiny	T	Navarro	F	tiffiny.navarro@bp.com	Coy Navarro	Kara Navarro	Bundy	9/19/1974																
788970	Mrs.	Katerine	U	Martell	F	katerine.martell@aol.com	Les Martell	Lanita Martell	Mallard	9/1/1975																
950290	Hon.	Lashanda	S	Muller	F	lashanda.muller@gmail.com	Buddy Muller	Lupe Muller	Hwang	9/19/1969																
424176	Mrs.	Ocie	V	Briscoe	F	ocie.briscoe@yahoo.com	Ronald Briscoe	Kacie Briscoe	Nobles	2/17/1961																
740094	Mr.	Emory	J	Pulido	M	emory.pulido@gmail.com	Colby Pulido	Oretha Pulido	Baez	3/13/1996																
635168	Mr.	Emmanuel	S	Poulin	M	emmanuel.poulin@gmail.com	Titus Poulin	Cristina Poulin	Rayburn	2/9/1978																
143685	Drs.	Karla	U	Bottoms	F	karla.bottoms@aol.com	Adrian Bottoms	Chrissy Bottoms	Boland	9/7/1988																
648027	Ms.	Jesica	M	Colburn	F	jesica.colburn@earthlink.net	Calvin Colburn	Stormy Colburn	Embry	11/10/1987																
656432	Ms.	Lorretta	E	Wilkes	F	lorretta.wilkes@gmail.com	Sam Wilkes	Robyn Wilkes	Westmoreland	3/10/1993																
233593	Dr.	Dirk	L	Cruse	M	dirk.cruse@bellsouth.net	Chad Cruse	Iva Cruse	Akins	8/13/1980																
861647	Mr.	Eddy	K	Flanders	M	eddy.flanders@yahoo.com	Elden Flanders	Gilda Flanders	Aguilera	8/18/1965																
176650	Mrs.	Shonda	M	Kohl	F	shonda.kohl@yahoo.com	Laverne Kohl	Irene Kohl	Flores	3/27/1993																
800814	Hon.	Randall	W	Kenney	M	randall.kenney@aol.com	Vito Kenney	Lajuana Kenney	Howerton	9/30/1969																
276358	Hon.	Adelaide	K	Quarles	F	adelaide.quarles@gmail.com	Erin Quarles	Cori Quarles	Mcconnell	9/12/1980																
416730	Mr.	Jack	P	Cardona	M	jack.cardona@shaw.ca	Kareem Cardona	Margene Cardona	Redden	1/14/1995																
905716	Mr.	Randy	S	Puente	M	randy.puente@yahoo.com	Terry Puente	Setsuko Puente	Caswell	3/14/1970																
652896	Mr.	Roger	S	Whitson	M	roger.whitson@hotmail.com	Archie Whitson	Marceline Whitson	Hetrick	4/4/1979																
157830	Dr.	Arturo	J	Wolff	M	arturo.wolff@gmail.com	Jarred Wolff	Fae Wolff	Maestas	2/2/1991																
903606	Mr.	Phillip	O	Loveless	M	phillip.loveless@gmail.com	Alec Loveless	Yesenia Loveless	Coward	8/22/1957																
162319	Ms.	Muoi	Y	Hoffmann	F	muoi.hoffmann@gmail.com	Geraldo Hoffmann	Alethia Hoffmann	Greene	8/19/1975																
953616	Prof.	Raleigh	I	Creel	M	raleigh.creel@gmail.com	Humberto Creel	Louann Creel	Gladney	1/3/1988																
